config,n,m,method,heuristic,train_seed,episode,sample,steps,per_robot_distances,worst_share_rho0,worst_share_rho0.25,worst_share_rho0.5,worst_share_rho0.75,worst_share_rho1,jainE_rho0,jainE_rho0.25,jainE_rho0.5,jainE_rho0.75,jainE_rho1
N5_M25,5,25,ppo,,0,18,2,84,"[39, 60, 52, 62, 41]",1.2205,1.1421,1.0831,1.037,1.0,0.9665,0.9858,0.9951,0.999,1.0
N5_M25,5,25,ppo,,0,18,3,242,"[113, 122, 101, 141, 121]",1.1789,1.1069,1.0592,1.0253,1.0,0.9882,0.9958,0.9987,0.9998,1.0
N5_M25,5,25,ppo,,0,18,4,46,"[24, 30, 31, 35, 30]",1.1667,1.1103,1.0658,1.0298,1.0,0.9864,0.994,0.9979,0.9996,1.0
N5_M25,5,25,ppo,,0,19,0,274,"[126, 128, 153, 50, 110]",1.3492,1.1934,1.1022,1.0423,1.0,0.915,0.9723,0.9921,0.9986,1.0
N5_M25,5,25,ppo,,0,19,1,300,"[201, 126, 143, 145, 89]",1.4276,1.25,1.1366,1.0578,1.0,0.938,0.9779,0.9933,0.9988,1.0
N5_M25,5,25,ppo,,0,19,2,194,"[142, 129, 122, 113, 56]",1.2633,1.1672,1.0966,1.0426,1.0,0.9345,0.9725,0.9907,0.9982,1.0
N5_M25,5,25,ppo,,0,19,3,269,"[124, 104, 129, 69, 123]",1.1749,1.0963,1.0507,1.0209,1.0,0.9611,0.9879,0.9966,0.9994,1.0
N5_M25,5,25,ppo,,0,19,4,178,"[114, 89, 109, 18, 104]",1.3134,1.1861,1.1027,1.0438,1.0,0.8574,0.9446,0.9824,0.9968,1.0
N5_M25,5,25,ppo,,1,0,0,21,"[10, 15, 13, 12, 10]",1.25,1.1579,1.0909,1.04,1.0,0.9756,0.9901,0.9967,0.9994,1.0
N5_M25,5,25,ppo,,1,0,1,40,"[27, 22, 21, 21, 24]",1.1739,1.1101,1.0635,1.028,1.0,0.9903,0.9961,0.9987,0.9997,1.0
N5_M25,5,25,ppo,,1,0,2,45,"[29, 32, 34, 27, 35]",1.1146,1.0776,1.0471,1.0216,1.0,0.9909,0.9958,0.9985,0.9997,1.0
N5_M25,5,25,ppo,,1,0,3,20,"[15, 15, 13, 14, 14]",1.0563,1.0383,1.0234,1.0108,1.0,0.9972,0.9987,0.9995,0.9999,1.0
N5_M25,5,25,ppo,,1,0,4,81,"[55, 45, 61, 51, 52]",1.1553,1.1028,1.0613,1.0277,1.0,0.9903,0.9957,0.9985,0.9997,1.0
N5_M25,5,25,ppo,,1,1,0,42,"[24, 23, 31, 36, 31]",1.2414,1.1628,1.0986,1.0452,1.0,0.9727,0.9874,0.9953,0.999,1.0
N5_M25,5,25,ppo,,1,1,1,142,"[87, 80, 86, 79, 59]",1.1125,1.0701,1.04,1.0175,1.0,0.9836,0.9936,0.9979,0.9996,1.0
N5_M25,5,25,ppo,,1,1,2,92,"[65, 50, 65, 42, 62]",1.1444,1.0938,1.0551,1.0246,1.0,0.9742,0.989,0.9962,0.9992,1.0
N5_M25,5,25,ppo,,1,1,3,28,"[18, 20, 19, 24, 12]",1.2903,1.1933,1.1159,1.0526,1.0,0.9583,0.9811,0.9931,0.9986,1.0
N5_M25,5,25,ppo,,1,1,4,27,"[20, 21, 19, 18, 13]",1.1538,1.1029,1.0619,1.0282,1.0,0.9771,0.9896,0.9962,0.9992,1.0
N5_M25,5,25,ppo,,1,2,0,23,"[16, 14, 18, 20, 18]",1.1628,1.1126,1.0697,1.0325,1.0,0.9861,0.9933,0.9974,0.9994,1.0
N5_M25,5,25,ppo,,1,2,1,15,"[9, 7, 8, 12, 13]",1.3265,1.2162,1.129,1.0584,1.0,0.9471,0.9761,0.9914,0.9982,1.0
N5_M25,5,25,ppo,,1,2,2,22,"[16, 15, 17, 15, 21]",1.25,1.174,1.1082,1.0507,1.0,0.9827,0.9916,0.9967,0.9993,1.0
N5_M25,5,25,ppo,,1,2,3,34,"[24, 26, 30, 25, 27]",1.1364,1.0954,1.0596,1.028,1.0,0.994,0.997,0.9988,0.9997,1.0
N5_M25,5,25,ppo,,1,2,4,40,"[26, 28, 26, 25, 36]",1.2766,1.1878,1.1144,1.0526,1.0,0.9801,0.9907,0.9965,0.9993,1.0
N5_M25,5,25,ppo,,1,3,0,123,"[68, 59, 92, 72, 65]",1.2921,1.1854,1.1071,1.0473,1.0,0.9757,0.9901,0.9967,0.9993,1.0
N5_M25,5,25,ppo,,1,3,1,138,"[80, 94, 46, 84, 88]",1.199,1.1254,1.0721,1.0317,1.0,0.9559,0.982,0.994,0.9988,1.0
N5_M25,5,25,ppo,,1,3,2,102,"[72, 57, 66, 61, 38]",1.2245,1.1422,1.0821,1.0362,1.0,0.9629,0.9848,0.9949,0.999,1.0
N5_M25,5,25,ppo,,1,3,3,300,"[176, 173, 38, 179, 126]",1.2934,1.1703,1.0926,1.0391,1.0,0.8686,0.9515,0.9851,0.9973,1.0
N5_M25,5,25,ppo,,1,3,4,219,"[137, 134, 40, 105, 103]",1.3198,1.1878,1.1029,1.0436,1.0,0.8985,0.9625,0.9885,0.9979,1.0
N5_M25,5,25,ppo,,1,4,0,83,"[58, 53, 54, 27, 50]",1.1983,1.1262,1.0731,1.0323,1.0,0.9509,0.9795,0.993,0.9986,1.0
N5_M25,5,25,ppo,,1,4,1,94,"[66, 60, 61, 13, 52]",1.3095,1.1909,1.108,1.0469,1.0,0.8729,0.9475,0.9826,0.9967,1.0
N5_M25,5,25,ppo,,1,4,2,136,"[88, 92, 104, 32, 80]",1.3131,1.1991,1.1152,1.0509,1.0,0.9105,0.9617,0.9869,0.9974,1.0
N5_M25,5,25,ppo,,1,4,3,300,"[184, 12, 197, 160, 164]",1.3738,1.2202,1.1209,1.0514,1.0,0.8205,0.9294,0.9776,0.9959,1.0
N5_M25,5,25,ppo,,1,4,4,225,"[133, 35, 148, 134, 119]",1.3005,1.1811,1.1009,1.0434,1.0,0.8878,0.9561,0.9859,0.9974,1.0
N5_M25,5,25,ppo,,1,5,0,48,"[31, 29, 31, 31, 23]",1.069,1.0444,1.026,1.0116,1.0,0.9887,0.9953,0.9984,0.9997,1.0
N5_M25,5,25,ppo,,1,5,1,300,"[99, 144, 127, 121, 142]",1.1374,1.0768,1.0408,1.0169,1.0,0.9836,0.9948,0.9985,0.9997,1.0
N5_M25,5,25,ppo,,1,5,2,51,"[23, 36, 41, 35, 32]",1.2275,1.1508,1.09,1.0408,1.0,0.9692,0.9862,0.995,0.999,1.0
N5_M25,5,25,ppo,,1,5,3,211,"[109, 96, 72, 130, 95]",1.2948,1.1734,1.0951,1.0404,1.0,0.9654,0.9878,0.9963,0.9993,1.0
N5_M25,5,25,ppo,,1,5,4,48,"[19, 37, 26, 42, 31]",1.3548,1.234,1.1392,1.0629,1.0,0.9365,0.9713,0.9897,0.9979,1.0
N5_M25,5,25,ppo,,1,6,0,34,"[26, 22, 26, 28, 21]",1.1382,1.0946,1.058,1.0269,1.0,0.9885,0.9946,0.998,0.9996,1.0
N5_M25,5,25,ppo,,1,6,1,83,"[51, 44, 56, 48, 47]",1.1382,1.0885,1.0514,1.0228,1.0,0.9932,0.9972,0.9991,0.9998,1.0
N5_M25,5,25,ppo,,1,6,2,144,"[71, 70, 66, 81, 81]",1.0976,1.0591,1.0331,1.0142,1.0,0.9932,0.9975,0.9992,0.9999,1.0
N5_M25,5,25,ppo,,1,6,3,54,"[36, 38, 39, 32, 37]",1.0714,1.0478,1.0288,1.0131,1.0,0.9956,0.998,0.9993,0.9999,1.0
N5_M25,5,25,ppo,,1,6,4,49,"[35, 36, 36, 30, 30]",1.0778,1.0523,1.0316,1.0144,1.0,0.993,0.9968,0.9988,0.9998,1.0
N5_M25,5,25,ppo,,1,7,0,120,"[69, 31, 84, 70, 67]",1.3084,1.19,1.1075,1.0467,1.0,0.9297,0.9721,0.9909,0.9983,1.0
N5_M25,5,25,ppo,,1,7,1,300,"[134, 31, 210, 192, 113]",1.5441,1.3136,1.1697,1.0714,1.0,0.8209,0.9325,0.9792,0.9963,1.0
N5_M25,5,25,ppo,,1,7,2,64,"[26, 42, 45, 31, 39]",1.2295,1.145,1.0835,1.0367,1.0,0.9641,0.9854,0.9951,0.999,1.0
N5_M25,5,25,ppo,,1,7,3,300,"[92, 33, 207, 168, 158]",1.5729,1.3256,1.1747,1.0731,1.0,0.8201,0.9339,0.98,0.9964,1.0
N5_M25,5,25,ppo,,1,7,4,89,"[40, 56, 64, 51, 51]",1.2214,1.1413,1.082,1.0363,1.0,0.9783,0.991,0.997,0.9994,1.0
N5_M25,5,25,ppo,,1,8,0,217,"[115, 34, 129, 96, 111]",1.3299,1.189,1.1019,1.0428,1.0,0.8951,0.963,0.9889,0.998,1.0
N5_M25,5,25,ppo,,1,8,1,21,"[14, 12, 16, 16, 10]",1.1765,1.1165,1.0694,1.0313,1.0,0.9714,0.9873,0.9955,0.9991,1.0
N5_M25,5,25,ppo,,1,8,2,61,"[26, 33, 28, 35, 28]",1.1667,1.0993,1.0549,1.0235,1.0,0.9873,0.9954,0.9986,0.9997,1.0
N5_M25,5,25,ppo,,1,8,3,62,"[33, 45, 44, 43, 36]",1.1194,1.0789,1.047,1.0212,1.0,0.986,0.9938,0.9978,0.9996,1.0
N5_M25,5,25,ppo,,1,8,4,33,"[29, 20, 26, 23, 21]",1.2185,1.1494,1.0915,1.0423,1.0,0.981,0.991,0.9966,0.9993,1.0
N5_M25,5,25,ppo,,1,9,0,63,"[32, 36, 36, 37, 32]",1.0694,1.0432,1.0246,1.0107,1.0,0.9961,0.9985,0.9995,0.9999,1.0
N5_M25,5,25,ppo,,1,9,1,281,"[88, 117, 171, 162, 141]",1.2592,1.1534,1.0845,1.036,1.0,0.9526,0.9829,0.9947,0.999,1.0
N5_M25,5,25,ppo,,1,9,2,300,"[154, 104, 177, 130, 138]",1.2589,1.1513,1.0826,1.035,1.0,0.9709,0.9899,0.997,0.9995,1.0
N5_M25,5,25,ppo,,1,9,3,47,"[28, 27, 38, 40, 31]",1.2195,1.1486,1.0902,1.0414,1.0,0.9748,0.9883,0.9957,0.9991,1.0
N5_M25,5,25,ppo,,1,9,4,70,"[38, 31, 51, 42, 39]",1.2687,1.17,1.098,1.0432,1.0,0.9746,0.9897,0.9965,0.9993,1.0
N5_M25,5,25,ppo,,1,10,0,79,"[19, 51, 38, 52, 59]",1.347,1.2167,1.1238,1.0541,1.0,0.9057,0.961,0.9869,0.9975,1.0
N5_M25,5,25,ppo,,1,10,1,131,"[61, 81, 62, 81, 88]",1.1796,1.1133,1.0652,1.0287,1.0,0.9787,0.9914,0.9971,0.9994,1.0
N5_M25,5,25,ppo,,1,10,2,24,"[17, 18, 16, 16, 17]",1.0714,1.0484,1.0294,1.0135,1.0,0.998,0.9991,0.9997,0.9999,1.0
N5_M25,5,25,ppo,,1,10,3,65,"[37, 37, 41, 38, 43]",1.0969,1.0624,1.0365,1.0162,1.0,0.9963,0.9984,0.9995,0.9999,1.0
N5_M25,5,25,ppo,,1,10,4,24,"[22, 16, 15, 17, 17]",1.2644,1.1811,1.1111,1.0515,1.0,0.9811,0.991,0.9966,0.9993,1.0
N5_M25,5,25,ppo,,1,11,0,84,"[52, 55, 61, 64, 60]",1.0959,1.0648,1.0393,1.018,1.0,0.9946,0.9975,0.9991,0.9998,1.0
N5_M25,5,25,ppo,,1,11,1,58,"[33, 37, 42, 37, 42]",1.0995,1.066,1.0395,1.0179,1.0,0.992,0.9965,0.9987,0.9997,1.0
N5_M25,5,25,ppo,,1,11,2,23,"[14, 14, 15, 16, 15]",1.0811,1.0534,1.0317,1.0143,1.0,0.9974,0.9989,0.9996,0.9999,1.0
N5_M25,5,25,ppo,,1,11,3,50,"[33, 35, 30, 36, 38]",1.1047,1.0705,1.0427,1.0195,1.0,0.9938,0.9972,0.999,0.9998,1.0
N5_M25,5,25,ppo,,1,11,4,18,"[15, 10, 11, 17, 11]",1.3281,1.2234,1.1364,1.0629,1.0,0.957,0.9796,0.9923,0.9984,1.0
N5_M25,5,25,ppo,,1,12,0,300,"[117, 69, 137, 133, 170]",1.3578,1.1989,1.1054,1.0437,1.0,0.9352,0.979,0.994,0.999,1.0
N5_M25,5,25,ppo,,1,12,1,189,"[106, 78, 121, 111, 134]",1.2182,1.1387,1.0803,1.0355,1.0,0.9721,0.9885,0.9961,0.9992,1.0
N5_M25,5,25,ppo,,1,12,2,262,"[126, 81, 110, 149, 123]",1.2649,1.1521,1.0821,1.0345,1.0,0.9655,0.9883,0.9966,0.9994,1.0
N5_M25,5,25,ppo,,1,12,3,32,"[18, 16, 23, 15, 26]",1.3265,1.2115,1.124,1.0554,1.0,0.9556,0.9809,0.9933,0.9987,1.0
N5_M25,5,25,ppo,,1,12,4,171,"[95, 90, 97, 102, 83]",1.0921,1.0572,1.0325,1.0142,1.0,0.9952,0.9982,0.9994,0.9999,1.0
N5_M25,5,25,ppo,,1,13,0,86,"[64, 61, 67, 48, 49]",1.1592,1.1064,1.064,1.0291,1.0,0.982,0.9919,0.997,0.9994,1.0
N5_M25,5,25,ppo,,1,13,1,58,"[47, 46, 45, 36, 41]",1.093,1.0642,1.0396,1.0184,1.0,0.9912,0.9958,0.9984,0.9997,1.0
N5_M25,5,25,ppo,,1,13,2,50,"[39, 37, 43, 39, 40]",1.0859,1.0604,1.0379,1.0179,1.0,0.9976,0.9988,0.9995,0.9999,1.0
N5_M25,5,25,ppo,,1,13,3,33,"[21, 20, 26, 24, 21]",1.1607,1.1078,1.065,1.0297,1.0,0.9901,0.9955,0.9984,0.9997,1.0
N5_M25,5,25,ppo,,1,13,4,58,"[43, 40, 41, 38, 34]",1.0969,1.0649,1.0391,1.0178,1.0,0.9939,0.9973,0.999,0.9998,1.0
N5_M25,5,25,ppo,,1,14,0,45,"[24, 32, 26, 21, 36]",1.295,1.1916,1.1126,1.0504,1.0,0.9629,0.984,0.9944,0.9989,1.0
N5_M25,5,25,ppo,,1,14,1,62,"[37, 38, 42, 36, 46]",1.1558,1.1025,1.0609,1.0275,1.0,0.9914,0.9963,0.9987,0.9997,1.0
N5_M25,5,25,ppo,,1,14,2,33,"[25, 20, 18, 20, 25]",1.1574,1.1043,1.0623,1.0282,1.0,0.9826,0.9923,0.9972,0.9994,1.0
N5_M25,5,25,ppo,,1,14,3,38,"[26, 21, 30, 21, 27]",1.2,1.1327,1.0794,1.036,1.0,0.9805,0.9913,0.9969,0.9994,1.0
N5_M25,5,25,ppo,,1,14,4,59,"[41, 36, 35, 37, 35]",1.1141,1.0744,1.0438,1.0196,1.0,0.9964,0.9984,0.9995,0.9999,1.0
N5_M25,5,25,ppo,,1,15,0,127,"[71, 57, 57, 57, 38]",1.2679,1.1525,1.082,1.0343,1.0,0.966,0.9887,0.9967,0.9994,1.0
N5_M25,5,25,ppo,,1,15,1,100,"[29, 59, 71, 58, 64]",1.2633,1.1653,1.0948,1.0415,1.0,0.9387,0.9749,0.9916,0.9984,1.0
N5_M25,5,25,ppo,,1,15,2,300,"[157, 111, 138, 148, 164]",1.1421,1.0837,1.046,1.0195,1.0,0.9837,0.9943,0.9983,0.9997,1.0
N5_M25,5,25,ppo,,1,15,3,108,"[68, 59, 57, 71, 59]",1.1306,1.083,1.048,1.0212,1.0,0.9921,0.9968,0.9989,0.9998,1.0
N5_M25,5,25,ppo,,1,15,4,182,"[109, 102, 122, 112, 93]",1.1338,1.0856,1.0497,1.022,1.0,0.9919,0.9967,0.9989,0.9998,1.0
N5_M25,5,25,ppo,,1,16,0,48,"[36, 36, 34, 39, 25]",1.1471,1.1,1.061,1.0281,1.0,0.9807,0.991,0.9966,0.9993,1.0
N5_M25,5,25,ppo,,1,16,1,28,"[19, 21, 24, 15, 22]",1.1881,1.1287,1.0788,1.0365,1.0,0.9776,0.9894,0.996,0.9991,1.0
N5_M25,5,25,ppo,,1,16,2,43,"[34, 27, 33, 29, 28]",1.1258,1.0853,1.0519,1.0239,1.0,0.9916,0.9961,0.9986,0.9997,1.0
N5_M25,5,25,ppo,,1,16,3,43,"[31, 8, 39, 26, 27]",1.4885,1.3158,1.185,1.0825,1.0,0.8687,0.9406,0.9788,0.9957,1.0
N5_M25,5,25,ppo,,1,16,4,78,"[54, 47, 52, 45, 50]",1.0887,1.0582,1.0345,1.0155,1.0,0.9957,0.9981,0.9993,0.9999,1.0
N5_M25,5,25,ppo,,1,17,0,297,"[196, 155, 169, 171, 59]",1.3067,1.1847,1.1029,1.0442,1.0,0.9093,0.9651,0.9889,0.9979,1.0
N5_M25,5,25,ppo,,1,17,1,300,"[162, 124, 145, 137, 95]",1.2217,1.1264,1.068,1.0285,1.0,0.9721,0.9908,0.9973,0.9995,1.0
N5_M25,5,25,ppo,,1,17,2,300,"[141, 162, 155, 159, 113]",1.1096,1.065,1.0359,1.0153,1.0,0.985,0.9947,0.9984,0.9997,1.0
N5_M25,5,25,ppo,,1,17,3,55,"[36, 41, 38, 37, 25]",1.1582,1.1042,1.0619,1.0279,1.0,0.9767,0.9898,0.9964,0.9993,1.0
N5_M25,5,25,ppo,,1,17,4,93,"[53, 50, 58, 43, 40]",1.1885,1.1153,1.0649,1.0281,1.0,0.9823,0.9933,0.9979,0.9996,1.0
N5_M25,5,25,ppo,,1,18,0,155,"[94, 80, 89, 78, 82]",1.1111,1.069,1.0392,1.0171,1.0,0.995,0.9981,0.9994,0.9999,1.0
N5_M25,5,25,ppo,,1,18,1,102,"[68, 50, 58, 67, 70]",1.1182,1.0766,1.045,1.0201,1.0,0.9858,0.994,0.9979,0.9996,1.0
N5_M25,5,25,ppo,,1,18,2,72,"[39, 48, 36, 47, 33]",1.1823,1.1146,1.0657,1.0288,1.0,0.979,0.9916,0.9972,0.9995,1.0
N5_M25,5,25,ppo,,1,18,3,57,"[33, 38, 23, 31, 34]",1.195,1.122,1.0698,1.0306,1.0,0.9763,0.9906,0.9969,0.9994,1.0
N5_M25,5,25,ppo,,1,18,4,57,"[36, 36, 40, 41, 36]",1.0847,1.0563,1.0338,1.0153,1.0,0.9965,0.9985,0.9994,0.9999,1.0
N5_M25,5,25,ppo,,1,19,0,91,"[56, 42, 46, 59, 51]",1.1614,1.1011,1.0578,1.0253,1.0,0.9851,0.9941,0.9981,0.9996,1.0
N5_M25,5,25,ppo,,1,19,1,158,"[80, 68, 79, 44, 86]",1.2045,1.1177,1.0636,1.0268,1.0,0.9584,0.9858,0.9958,0.9993,1.0
N5_M25,5,25,ppo,,1,19,2,208,"[79, 123, 121, 122, 133]",1.1505,1.0941,1.0538,1.0235,1.0,0.9742,0.9898,0.9966,0.9994,1.0
N5_M25,5,25,ppo,,1,19,3,77,"[49, 51, 42, 43, 38]",1.1435,1.0911,1.0526,1.0232,1.0,0.9887,0.9954,0.9985,0.9997,1.0
N5_M25,5,25,ppo,,1,19,4,30,"[28, 17, 23, 23, 18]",1.2844,1.195,1.1197,1.0555,1.0,0.9679,0.9847,0.9942,0.9987,1.0
N5_M25,5,25,ppo,,2,0,0,19,"[9, 12, 13, 12, 12]",1.1207,1.0781,1.0458,1.0204,1.0,0.9865,0.9943,0.998,0.9996,1.0
N5_M25,5,25,ppo,,2,0,1,53,"[36, 33, 27, 44, 36]",1.25,1.1665,1.0998,1.0453,1.0,0.9762,0.9893,0.9961,0.9992,1.0
N5_M25,5,25,ppo,,2,0,2,29,"[16, 20, 23, 21, 23]",1.1165,1.0793,1.0484,1.0223,1.0,0.9846,0.9928,0.9973,0.9994,1.0
N5_M25,5,25,ppo,,2,0,3,85,"[54, 46, 52, 61, 56]",1.1338,1.0877,1.0519,1.0233,1.0,0.9917,0.9964,0.9987,0.9997,1.0
N5_M25,5,25,ppo,,2,0,4,15,"[11, 9, 14, 12, 10]",1.25,1.1728,1.1069,1.0498,1.0,0.9769,0.9888,0.9957,0.9991,1.0
N5_M25,5,25,ppo,,2,1,0,55,"[33, 36, 36, 37, 32]",1.0632,1.0414,1.0245,1.011,1.0,0.9969,0.9987,0.9995,0.9999,1.0
N5_M25,5,25,ppo,,2,1,1,31,"[13, 18, 23, 22, 16]",1.25,1.1601,1.0931,1.0413,1.0,0.9607,0.9835,0.9944,0.9989,1.0
N5_M25,5,25,ppo,,2,1,2,132,"[63, 77, 58, 74, 74]",1.1127,1.0689,1.0388,1.0168,1.0,0.9888,0.9958,0.9987,0.9997,1.0
N5_M25,5,25,ppo,,2,1,3,82,"[42, 48, 60, 61, 44]",1.1961,1.1277,1.0752,1.0337,1.0,0.976,0.9897,0.9964,0.9993,1.0
N5_M25,5,25,ppo,,2,1,4,130,"[54, 79, 73, 73, 66]",1.1449,1.089,1.0503,1.0218,1.0,0.9849,0.9942,0.9982,0.9997,1.0
N5_M25,5,25,ppo,,2,2,0,30,"[25, 21, 21, 25, 23]",1.087,1.0606,1.0377,1.0177,1.0,0.994,0.9971,0.9989,0.9997,1.0
N5_M25,5,25,ppo,,2,2,1,17,"[11, 16, 9, 14, 13]",1.2698,1.1861,1.1149,1.0535,1.0,0.9645,0.9828,0.9934,0.9986,1.0
N5_M25,5,25,ppo,,2,2,2,17,"[15, 12, 12, 17, 17]",1.1644,1.1184,1.0759,1.0366,1.0,0.9769,0.9879,0.995,0.9988,1.0
N5_M25,5,25,ppo,,2,2,3,21,"[18, 21, 14, 17, 18]",1.1932,1.1382,1.0881,1.0422,1.0,0.984,0.9917,0.9966,0.9992,1.0
N5_M25,5,25,ppo,,2,2,4,48,"[30, 33, 34, 36, 42]",1.2,1.1373,1.0843,1.0391,1.0,0.9871,0.9939,0.9977,0.9995,1.0
N5_M25,5,25,ppo,,2,3,0,259,"[182, 157, 73, 194, 138]",1.3038,1.1922,1.1108,1.0488,1.0,0.9242,0.9682,0.9892,0.9979,1.0
N5_M25,5,25,ppo,,2,3,1,101,"[85, 71, 25, 80, 54]",1.3492,1.2276,1.1341,1.0601,1.0,0.8936,0.9519,0.9827,0.9965,1.0
N5_M25,5,25,ppo,,2,3,2,51,"[43, 35, 39, 44, 23]",1.1957,1.1338,1.082,1.0379,1.0,0.9591,0.9804,0.9926,0.9984,1.0
N5_M25,5,25,ppo,,2,3,3,300,"[218, 181, 60, 208, 133]",1.3625,1.2231,1.1261,1.0547,1.0,0.8837,0.9525,0.9843,0.997,1.0
N5_M25,5,25,ppo,,2,3,4,152,"[102, 107, 99, 109, 43]",1.1848,1.1192,1.0697,1.031,1.0,0.9325,0.9708,0.9898,0.998,1.0
N5_M25,5,25,ppo,,2,4,0,300,"[177, 185, 207, 26, 177]",1.3407,1.2068,1.1158,1.0499,1.0,0.8489,0.9385,0.9799,0.9962,1.0
N5_M25,5,25,ppo,,2,4,1,132,"[83, 84, 92, 28, 76]",1.2672,1.1664,1.0948,1.0414,1.0,0.9097,0.963,0.9877,0.9976,1.0
N5_M25,5,25,ppo,,2,4,2,67,"[38, 45, 43, 33, 38]",1.1421,1.0907,1.0526,1.0233,1.0,0.9886,0.9953,0.9984,0.9997,1.0
N5_M25,5,25,ppo,,2,4,3,170,"[103, 21, 101, 86, 97]",1.2623,1.1548,1.0851,1.0362,1.0,0.8748,0.9525,0.9852,0.9973,1.0
N5_M25,5,25,ppo,,2,4,4,234,"[146, 44, 165, 20, 163]",1.5335,1.3093,1.168,1.0709,1.0,0.7475,0.898,0.9676,0.9941,1.0
N5_M25,5,25,ppo,,2,5,0,47,"[28, 27, 35, 30, 24]",1.2153,1.1394,1.0818,1.0365,1.0,0.9841,0.9933,0.9977,0.9995,1.0
N5_M25,5,25,ppo,,2,5,1,185,"[73, 111, 87, 104, 116]",1.1813,1.1113,1.0629,1.0273,1.0,0.9742,0.9901,0.9968,0.9994,1.0
N5_M25,5,25,ppo,,2,5,2,64,"[28, 36, 51, 42, 41]",1.2879,1.1871,1.11,1.0492,1.0,0.9649,0.9849,0.9947,0.9989,1.0
N5_M25,5,25,ppo,,2,5,3,68,"[40, 38, 17, 37, 42]",1.2069,1.1253,1.07,1.0302,1.0,0.9365,0.9757,0.9923,0.9986,1.0
N5_M25,5,25,ppo,,2,5,4,97,"[36, 51, 52, 73, 60]",1.3419,1.2145,1.1229,1.0539,1.0,0.9528,0.9809,0.9936,0.9988,1.0
N5_M25,5,25,ppo,,2,6,0,50,"[36, 28, 33, 36, 32]",1.0909,1.0604,1.0361,1.0164,1.0,0.992,0.9964,0.9987,0.9997,1.0
N5_M25,5,25,ppo,,2,6,1,125,"[80, 83, 70, 64, 67]",1.1401,1.0891,1.0516,1.0228,1.0,0.9897,0.9958,0.9986,0.9997,1.0
N5_M25,5,25,ppo,,2,6,2,188,"[98, 104, 90, 109, 101]",1.0857,1.0527,1.0298,1.0129,1.0,0.996,0.9985,0.9995,0.9999,1.0
N5_M25,5,25,ppo,,2,6,3,109,"[64, 74, 56, 62, 72]",1.128,1.0824,1.0481,1.0214,1.0,0.9899,0.9958,0.9986,0.9997,1.0
N5_M25,5,25,ppo,,2,6,4,50,"[40, 37, 34, 38, 35]",1.087,1.0599,1.0369,1.0171,1.0,0.9966,0.9984,0.9994,0.9999,1.0
N5_M25,5,25,ppo,,2,7,0,225,"[99, 54, 112, 148, 96]",1.4538,1.2613,1.1414,1.0595,1.0,0.919,0.9716,0.9915,0.9985,1.0
N5_M25,5,25,ppo,,2,7,1,300,"[142, 180, 176, 179, 96]",1.1643,1.0998,1.0559,1.0241,1.0,0.9576,0.9839,0.9949,0.999,1.0
N5_M25,5,25,ppo,,2,7,2,46,"[27, 33, 27, 31, 28]",1.1301,1.0853,1.0505,1.0227,1.0,0.9933,0.9971,0.999,0.9998,1.0
N5_M25,5,25,ppo,,2,7,3,143,"[84, 35, 86, 98, 77]",1.2895,1.1779,1.1005,1.0436,1.0,0.9253,0.9704,0.9904,0.9982,1.0
N5_M25,5,25,ppo,,2,7,4,275,"[41, 158, 194, 181, 181]",1.2848,1.1772,1.1009,1.0441,1.0,0.8783,0.9491,0.9829,0.9967,1.0
N5_M25,5,25,ppo,,2,8,0,69,"[42, 38, 47, 30, 46]",1.1576,1.1006,1.0584,1.0258,1.0,0.9773,0.9906,0.9968,0.9994,1.0
N5_M25,5,25,ppo,,2,8,1,22,"[14, 12, 14, 14, 13]",1.0448,1.0289,1.0169,1.0076,1.0,0.9964,0.9985,0.9995,0.9999,1.0
N5_M25,5,25,ppo,,2,8,2,114,"[53, 43, 62, 65, 60]",1.1484,1.0888,1.0492,1.0211,1.0,0.9811,0.9931,0.9979,0.9996,1.0
N5_M25,5,25,ppo,,2,8,3,57,"[33, 36, 36, 37, 34]",1.0511,1.0332,1.0195,1.0087,1.0,0.9983,0.9993,0.9997,0.9999,1.0
N5_M25,5,25,ppo,,2,8,4,196,"[106, 59, 116, 115, 112]",1.1417,1.0863,1.0484,1.0209,1.0,0.9568,0.9836,0.9948,0.999,1.0
N5_M25,5,25,ppo,,2,9,0,59,"[38, 33, 44, 33, 38]",1.1828,1.1196,1.0707,1.0317,1.0,0.9882,0.9949,0.9982,0.9996,1.0
N5_M25,5,25,ppo,,2,9,1,195,"[69, 94, 135, 114, 127]",1.2523,1.1574,1.0898,1.0393,1.0,0.9534,0.9813,0.9938,0.9988,1.0
N5_M25,5,25,ppo,,2,9,2,63,"[38, 38, 40, 39, 45]",1.125,1.082,1.0485,1.0218,1.0,0.9958,0.9982,0.9994,0.9999,1.0
N5_M25,5,25,ppo,,2,9,3,54,"[26, 29, 39, 42, 39]",1.2,1.1321,1.0787,1.0355,1.0,0.9687,0.9861,0.995,0.999,1.0
N5_M25,5,25,ppo,,2,9,4,141,"[79, 44, 102, 75, 87]",1.3178,1.1977,1.1126,1.0492,1.0,0.9427,0.977,0.9924,0.9985,1.0
N5_M25,5,25,ppo,,2,10,0,34,"[26, 19, 21, 26, 19]",1.1712,1.1133,1.0676,1.0306,1.0,0.9798,0.991,0.9968,0.9993,1.0
